2023-03-08 20:46:35 +0100;Svelte-WP-display-improving-service-worker-to-keep-cache-for-one-day-only;5bb05bc
2023-03-08 17:07:50 +0100;Svelte-WP-display-improving-stuffs;05aa28d
2023-03-08 17:07:25 +0100;Svelte-WP-display-improving-stuffs;fc9e7b2
2023-03-07 06:39:46 +0100;Svelte-WP-display-bumping-version-before-clean-and-tests;c7d1157
2023-03-07 06:38:22 +0100;Svelte-WP-display-improvements-for-translations;bf67f18
2023-03-07 06:37:06 +0100;Svelte-WP-display-improvements-for-translations;fcdaa9a
2023-03-07 05:20:01 +0100;Svelte-WP-display-improving-translations;16b0a0f
2023-03-07 04:50:11 +0100;Svelte-WP-display-adding-CSV-full-logs-command-tips;df63704
2023-03-07 04:37:32 +0100;Svelte-core-adding-theme-contrast-feature;0980324
2023-03-07 03:30:32 +0100;Svelte-core-fixing-i18n-OK-still-some-translations-and-data-prod-to-do;2d009fd
2023-03-06 23:49:39 +0100;Svelte-core-fixing-i18n-redirects-for-no-prefixed-languages-404-root-urls;07e676f
2023-03-06 23:35:29 +0100;Svelte-core-fixing-i18n-redirects-for-no-prefixed-languages-404-root-urls;bb927d1
2023-03-06 23:20:34 +0100;Svelte-core-fixing-i18n-redirects-for-no-prefixed-languages-404-root-urls;2dfe30b
2023-03-06 12:03:46 +0100;Svelte-core-international-404-page-errors-for-Apache-HTML-server-have-500-error-on-lang-switch-try-to-solve-by-full-page-reload-on-lang-switch;42f703a
2023-03-06 11:46:11 +0100;Svelte-core-international-404-page-errors-for-Apache-HTML-server-OK;2129af4
2023-03-06 01:21:18 +0100;Svelte-core-improving-404-page-errors-for-Apache-HTML-server;96e27d0
2023-03-06 01:18:26 +0100;Svelte-core-cleaning-service-workers-caches-on-full-data-reset-request;1a77c83
2023-03-05 18:05:07 +0100;Svelte-WP-display-bumping-version.-Ready-to-start-cleaning-process-then-test-coverages-and-TODO-next-steps;46d2411
2023-03-05 16:49:26 +0100;Svelte-WP-display-improvements-for-service-worker-offline-error-handelings;a5c5632
2023-03-05 16:06:23 +0100;Svelte-WP-display-fixing-build-issue-for-url-logger-in-pre-rendering-avoid-to-log-object-that-will-try-to-get-url.searchParams;1670471
2023-03-05 15:25:07 +0100;Svelte-WP-display-fixing-build-issue-for-service-worker.ts-can-t-have-module-dependencies-for-SSR-pre-renderings;91daec6
2023-03-05 14:54:11 +0100;Svelte-WP-display-sync-generator-configs;09fccd4
2023-03-05 14:52:14 +0100;Svelte-WP-display-improve-and-re-inject-r-d-from-REtD-20230303-ParamMatcherOkButBuildFAIL-OK-adding-service-worker.ts-as-base-code-for-offline-usage-but-do-not-sell-it-for-that-since-cache-may-not-hold-values-if-space-needed;d68d10d
2023-03-05 11:56:16 +0100;Svelte-WP-display-checking-REtD-20230303-ParamMatcherOkButBuildFAIL-for-r-d-re-injections;d1e271f
2023-03-05 00:24:58 +0100;Svelte-WP-display-improving-designs;6fa0360
2023-03-04 22:57:56 +0100;Svelte-WP-display-improving-errors-display;51eeb76
2023-03-04 21:19:17 +0100;Svelte-WP-display-adding-404-page-in-progress;2f45a26
2023-03-04 18:25:16 +0100;Svelte-WP-display-improving-production-data;9dc890c
2023-03-04 15:50:32 +0100;Svelte-WP-display-Cannot-access-url.search-on-a-page-with-prerendering-enabled-was-GOST-BUG-did-diseapear-after-debug-roolback-improving-translations-static-build-OK;7dd3b73
2023-03-04 15:24:42 +0100;Svelte-WP-display-fail-to-build-pre-rendering-with-error-Cannot-access-url.search-on-a-page-with-prerendering-enabled;7a025e4
2023-03-04 14:57:08 +0100;Svelte-WP-display-adding-svelte-time-library-based-on-day.js-with-Language-changes-OK-improve-translations;de932f0
2023-03-04 01:12:28 +0100;Svelte-WP-display-fixing-pre-rendering-build;1f77c7d
2023-03-04 00:45:14 +0100;Svelte-WP-display-DID-solve-EMPTY-page-object-due-to-i18n-param-Matchers-mis-match-if-done-after-i18n-languages-init;8552946
2023-03-03 23:35:58 +0100;Svelte-WP-display-traking-issue-about-empty-page-comme-from-url-Matcher-HAVING-different-RESULT-from-server-side-to-client-side-due-to-i18n-loadings-stuff;8db1d6a
2023-03-03 14:52:42 +0100;Svelte-WP-display-re-inject-last-R-D-about-url-parameters-lang-switch-OK;486ce5f
2023-03-03 14:23:31 +0100;Svelte-WP-display-reverting-to-buildable-OK;8aa3ec5
2023-03-03 12:22:20 +0100;Svelte-WP-display-fixing-stuff-for-pre-rendering-build-STILL-FAIL-on-strange-Rollup-failed-to-resolve-import-environment;e1a09d6
2023-03-03 11:46:45 +0100;Svelte-WP-display-fixing-stuff-for-pre-rendering-build;86a8c8f
2023-03-03 11:45:37 +0100;Svelte-WP-display-fixing-stuff-for-pre-rendering-build;945caa8
2023-03-03 11:27:33 +0100;Svelte-WP-display-solving-lang-injection-for-route-parameters-OK-still-need-to-handle-client-side-page-data-issue-not-in-sync-with-displayed-page;beaa9cc
2023-03-03 09:53:50 +0100;Svelte-WP-display-try-to-add-VITE-transparent-proxy-but-having-infinit-redirect-LOOP-so-will-dig-in-some-Matchers-run-first-methode-to-init-languages;64a0fb0
2023-03-02 16:31:24 +0100;Svelte-WP-display-revert-i18n-try-will-need-step-by-step-checks;7cd5df6
2023-03-02 16:27:12 +0100;Svelte-WP-display-revert-i18n-try-will-need-step-by-step-checks;284e585
2023-03-02 16:21:39 +0100;Svelte-WP-display-trying-to-solve-dynamic-route-parameter-name-issue-will-revert;86943fb
2023-03-02 15:47:56 +0100;Svelte-WP-display-trying-to-solve-dynamic-route-parameter-name-issue-will-revert;b275992
2023-03-02 09:48:22 +0100;Svelte-WP-display-fixing-responsive-issue;6cd937e
2023-03-01 18:21:27 +0100;Svelte-WP-display-fixing-responsive-issue;6ea063d
2023-03-01 17:41:49 +0100;Svelte-WP-display-bumping-version;ff00ce2
2023-03-01 17:35:28 +0100;Svelte-WP-display-better-loading-screen-theme-switch;2657a0e
2023-03-01 16:55:21 +0100;Svelte-WP-display-fixing-SEO-Meta-for-pre-rendering-OK;c877cd9
2023-03-01 16:19:39 +0100;Svelte-WP-display-solving-lang-switch-half-issue-to-strong-static-html-redirects-succed-to-narrow-route-url-param-with-i18n-translation-system;167c18a
2023-03-01 15:17:40 +0100;Svelte-WP-display-language-harmonisation-keeping-strong-feature-ok-and-inlineLang-switch-as-a-half-dev-feature;6c836b4
2023-03-01 12:39:39 +0100;Svelte-WP-display-in-progress;c8b12f9
2023-03-01 12:38:15 +0100;Svelte-WP-display-in-progress;a61dcfc
2023-03-01 01:47:52 +0100;Svelte-WP-display-improving-stuffs;e7ac7e5
2023-03-01 01:08:54 +0100;Svelte-WP-display-improving-stuffs;b2f3685
2023-02-28 20:55:26 +0100;Svelte-WP-display-improving-stuffs;624d8d5
2023-02-28 20:47:54 +0100;Svelte-WP-display-sync-configs-and-starters-files;6d98875
2023-02-28 18:51:00 +0100;Svelte-WP-display-easy-solve-missing-data-update-on-langswitch-with-api-client-side-reload;d9991bb
2023-02-28 18:03:08 +0100;Svelte-WP-display-improving-designs;b10dc02
2023-02-28 15:13:16 +0100;Svelte-WP-display-fixing-stuffs;3885adf
2023-02-28 14:38:56 +0100;Svelte-WP-display-fixing-stuffs;46b1a86
2023-02-28 14:28:47 +0100;Svelte-WP-display-improvements-in-progress;bce3e3d
